C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/14/2016,07:00:00,REGULAR,0000052737,0000076372                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/14/2016,11:00:00,REGULAR,0000052833,0000076423                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/14/2016,15:00:00,REGULAR,0000052902,0000076480                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/14/2016,19:00:00,REGULAR,0000052963,0000076581                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/14/2016,23:00:00,REGULAR,0000052973,0000076646                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/15/2016,03:00:00,REGULAR,0000052975,0000076660                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/15/2016,07:00:00,REGULAR,0000052982,0000076665                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/15/2016,11:00:00,REGULAR,0000053045,0000076724                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/15/2016,15:00:00,REGULAR,0000053100,0000076798                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/15/2016,19:00:00,REGULAR,0000053160,0000076876                                              
B020,R263,00-05-00,AVENUE H,BQ,BMT,01/15/2016,23:00:00,REGULAR,0000053167,0000076927                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/09/2016,03:00:00,REGULAR,0000345573,0000294844                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/09/2016,07:00:00,REGULAR,0000345581,0000294855                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/09/2016,11:00:00,REGULAR,0000345624,0000294868                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/09/2016,15:00:00,REGULAR,0000345663,0000294884                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/09/2016,19:00:00,REGULAR,0000345690,0000294926                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/09/2016,23:00:00,REGULAR,0000345704,0000294956                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/10/2016,03:00:00,REGULAR,0000345705,0000294978                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/10/2016,07:00:00,REGULAR,0000345708,0000294982                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/10/2016,11:00:00,REGULAR,0000345740,0000294989                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/10/2016,15:00:00,REGULAR,0000345772,0000295004                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/10/2016,19:00:00,REGULAR,0000345797,0000295044                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/10/2016,23:00:00,REGULAR,0000345808,0000295076                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/11/2016,03:00:00,REGULAR,0000345809,0000295083                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/11/2016,07:00:00,REGULAR,0000345831,0000295086                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/11/2016,11:00:00,REGULAR,0000345944,0000295127                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/11/2016,15:00:00,REGULAR,0000345996,0000295159                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/11/2016,19:00:00,REGULAR,0000346069,0000295235                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/11/2016,23:00:00,REGULAR,0000346073,0000295278                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/12/2016,03:00:00,REGULAR,0000346076,0000295291                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/12/2016,07:00:00,REGULAR,0000346099,0000295294                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/12/2016,11:00:00,REGULAR,0000346237,0000295329                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/12/2016,15:00:00,REGULAR,0000346280,0000295356                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/12/2016,19:00:00,REGULAR,0000346351,0000295434                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/12/2016,23:00:00,REGULAR,0000346364,0000295485                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/13/2016,03:00:00,REGULAR,0000346367,0000295501                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/13/2016,07:00:00,REGULAR,0000346390,0000295501                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/13/2016,11:00:00,REGULAR,0000346503,0000295537                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/13/2016,15:00:00,REGULAR,0000346539,0000295566                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/13/2016,19:00:00,REGULAR,0000346595,0000295637                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/13/2016,23:00:00,REGULAR,0000346606,0000295675                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/14/2016,03:00:00,REGULAR,0000346607,0000295688                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/14/2016,07:00:00,REGULAR,0000346634,0000295692                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/14/2016,11:00:00,REGULAR,0000346771,0000295727                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/14/2016,15:00:00,REGULAR,0000346817,0000295769                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/14/2016,19:00:00,REGULAR,0000346876,0000295832                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/14/2016,23:00:00,REGULAR,0000346886,0000295878                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/15/2016,03:00:00,REGULAR,0000346887,0000295898                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/15/2016,07:00:00,REGULAR,0000346908,0000295902                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/15/2016,11:00:00,REGULAR,0000347023,0000295929                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/15/2016,15:00:00,REGULAR,0000347059,0000295967                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/15/2016,19:00:00,REGULAR,0000347100,0000296038                                              
B020,R263,00-05-01,AVENUE H,BQ,BMT,01/15/2016,23:00:00,REGULAR,0000347114,0000296092                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/09/2016,03:00:00,REGULAR,0000655115,0000667547                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/09/2016,07:00:00,REGULAR,0000655127,0000667566                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/09/2016,11:00:00,REGULAR,0000655236,0000667594                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/09/2016,15:00:00,REGULAR,0000655314,0000667637                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/09/2016,19:00:00,REGULAR,0000655378,0000667747                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/09/2016,23:00:00,REGULAR,0000655404,0000667828                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/10/2016,03:00:00,REGULAR,0000655408,0000667893                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/10/2016,07:00:00,REGULAR,0000655417,0000667906                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/10/2016,11:00:00,REGULAR,0000655486,0000667933                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/10/2016,15:00:00,REGULAR,0000655568,0000667978                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/10/2016,19:00:00,REGULAR,0000655628,0000668041                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/10/2016,23:00:00,REGULAR,0000655652,0000668115                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/11/2016,03:00:00,REGULAR,0000655654,0000668137                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/11/2016,07:00:00,REGULAR,0000655709,0000668151                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/11/2016,11:00:00,REGULAR,0000655984,0000668237                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/11/2016,15:00:00,REGULAR,0000656069,0000668295                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/11/2016,19:00:00,REGULAR,0000656192,0000668457                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/11/2016,23:00:00,REGULAR,0000656213,0000668587                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/12/2016,03:00:00,REGULAR,0000656216,0000668644                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/12/2016,07:00:00,REGULAR,0000656264,0000668654                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/12/2016,11:00:00,REGULAR,0000656526,0000668726                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/12/2016,15:00:00,REGULAR,0000656611,0000668778                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/12/2016,19:00:00,REGULAR,0000656726,0000668932                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/12/2016,23:00:00,REGULAR,0000656747,0000669077                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/13/2016,03:00:00,REGULAR,0000656749,0000669110                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/13/2016,07:00:00,REGULAR,0000656795,0000669119                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/13/2016,11:00:00,REGULAR,0000657049,0000669208                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/13/2016,15:00:00,REGULAR,0000657138,0000669292                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/13/2016,19:00:00,REGULAR,0000657250,0000669473                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/13/2016,23:00:00,REGULAR,0000657275,0000669602                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/14/2016,03:00:00,REGULAR,0000657278,0000669647                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/14/2016,07:00:00,REGULAR,0000657320,0000669666                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/14/2016,11:00:00,REGULAR,0000657597,0000669755                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/14/2016,15:00:00,REGULAR,0000657695,0000669838                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/14/2016,19:00:00,REGULAR,0000657817,0000670002                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/14/2016,23:00:00,REGULAR,0000657843,0000670128                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/15/2016,03:00:00,REGULAR,0000657849,0000670171                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/15/2016,07:00:00,REGULAR,0000657899,0000670182                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/15/2016,11:00:00,REGULAR,0000658182,0000670251                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/15/2016,15:00:00,REGULAR,0000658326,0000670329                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/15/2016,19:00:00,REGULAR,0000658432,0000670485                                              
B020,R263,00-05-02,AVENUE H,BQ,BMT,01/15/2016,23:00:00,REGULAR,0000658453,0000670603                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/09/2016,03:00:00,REGULAR,0000023457,0000130489                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/09/2016,07:00:00,REGULAR,0000023457,0000130491                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/09/2016,11:00:00,REGULAR,0000023458,0000130494                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/09/2016,15:00:00,REGULAR,0000023461,0000130496                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/09/2016,19:00:00,REGULAR,0000023462,0000130520                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/09/2016,23:00:00,REGULAR,0000023463,0000130530                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/10/2016,03:00:00,REGULAR,0000023463,0000130537                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/10/2016,07:00:00,REGULAR,0000023464,0000130539                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/10/2016,11:00:00,REGULAR,0000023464,0000130540                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/10/2016,15:00:00,REGULAR,0000023464,0000130546                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/10/2016,19:00:00,REGULAR,0000023464,0000130557                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/10/2016,23:00:00,REGULAR,0000023465,0000130566                                              
B020,R263,00-06-00,AVENUE H,BQ,BMT,01/11/2016,03:00:00,REGULAR,0000023466,0000130568                                              
